id_employee_salary,job_title, salary ,salary_currency, salary_in_usd ,id_work_year,id_experience_level,id_employment_type,id_emloyee_residence,id_remote_ratio,id_company_location,id_company_size
6514,Data Manager," 130,000.00 ",USD," 130,000.00 ",4,2,3,1,1,1,2
6515,Data Manager," 120,000.00 ",USD," 120,000.00 ",4,2,3,1,1,1,2
6516,Data Analyst," 93,000.00 ",USD," 93,000.00 ",4,2,3,1,3,1,1
6517,Applied Scientist," 248,100.00 ",USD," 248,100.00 ",4,1,3,1,1,1,2
6518,Applied Scientist," 145,900.00 ",USD," 145,900.00 ",4,1,3,1,1,1,2
6519,Data Analyst," 177,000.00 ",USD," 177,000.00 ",4,1,3,1,3,1,2
6520,Data Analyst," 118,000.00 ",USD," 118,000.00 ",4,1,3,1,3,1,2
6521,Data Analyst," 120,350.00 ",USD," 120,350.00 ",4,1,3,1,1,1,2
6522,Data Analyst," 74,400.00 ",USD," 74,400.00 ",4,1,3,1,1,1,2
6523,Data Engineer," 190,000.00 ",USD," 190,000.00 ",4,1,3,1,3,1,2
6524,Data Engineer," 120,000.00 ",USD," 120,000.00 ",4,1,3,1,3,1,2
6525,Machine Learning Engineer," 237,400.00 ",USD," 237,400.00 ",4,1,3,6,1,6,2
6526,Machine Learning Engineer," 132,870.00 ",USD," 132,870.00 ",4,1,3,6,1,6,2
6527,Research Scientist," 248,100.00 ",USD," 248,100.00 ",4,1,3,1,1,1,2
6528,Research Scientist," 145,900.00 ",USD," 145,900.00 ",4,1,3,1,1,1,2
6529,Data Scientist," 170,000.00 ",USD," 170,000.00 ",4,1,3,1,1,1,2
6530,Data Scientist," 125,000.00 ",USD," 125,000.00 ",4,1,3,1,1,1,2
6531,Data Engineer," 105,000.00 ",USD," 105,000.00 ",4,1,3,1,1,1,2
6532,Data Engineer," 90,000.00 ",USD," 90,000.00 ",4,1,3,1,1,1,2
6533,Machine Learning Engineer," 317,070.00 ",USD," 317,070.00 ",4,1,3,1,1,1,2
6534,Machine Learning Engineer," 170,730.00 ",USD," 170,730.00 ",4,1,3,1,1,1,2
6535,Machine Learning Engineer," 170,000.00 ",USD," 170,000.00 ",4,2,3,1,1,1,2
6536,Machine Learning Engineer," 125,000.00 ",USD," 125,000.00 ",4,2,3,1,1,1,2
6537,Data Engineer," 158,700.00 ",USD," 158,700.00 ",4,1,3,1,1,1,2
6538,Data Engineer," 123,906.00 ",USD," 123,906.00 ",4,1,3,1,1,1,2
6539,Applied Scientist," 222,200.00 ",USD," 222,200.00 ",4,1,3,1,1,1,1
6540,Applied Scientist," 136,000.00 ",USD," 136,000.00 ",4,1,3,1,1,1,1
6541,Data Engineer," 166,000.00 ",USD," 166,000.00 ",4,1,3,1,1,1,2
6542,Data Engineer," 128,000.00 ",USD," 128,000.00 ",4,1,3,1,1,1,2
6543,Data Engineer," 75,000.00 ",EUR," 80,976.00 ",4,2,3,13,3,13,2
6544,Data Engineer," 62,000.00 ",EUR," 66,940.00 ",4,2,3,13,3,13,2
6545,Data Engineer," 333,500.00 ",USD," 333,500.00 ",4,4,3,1,1,1,2
6546,Data Engineer," 180,500.00 ",USD," 180,500.00 ",4,4,3,1,1,1,2
6547,Machine Learning Engineer," 242,921.00 ",USD," 242,921.00 ",4,1,3,1,1,1,2
6548,Machine Learning Engineer," 170,045.00 ",USD," 170,045.00 ",4,1,3,1,1,1,2
6549,Research Scientist," 248,100.00 ",USD," 248,100.00 ",4,1,3,1,1,1,2
6550,Research Scientist," 145,900.00 ",USD," 145,900.00 ",4,1,3,1,1,1,2
6551,Data Engineer," 75,000.00 ",GBP," 92,280.00 ",4,2,3,6,3,6,2
6552,Data Engineer," 62,000.00 ",GBP," 76,284.00 ",4,2,3,6,3,6,2
6553,Business Intelligence Engineer," 225,000.00 ",USD," 225,000.00 ",4,1,3,1,1,1,2
6554,Business Intelligence Engineer," 156,400.00 ",USD," 156,400.00 ",4,1,3,1,1,1,2
6555,Data Engineer," 257,400.00 ",USD," 257,400.00 ",4,4,3,1,3,1,2
6556,Data Engineer," 210,600.00 ",USD," 210,600.00 ",4,4,3,1,3,1,2
6557,Data Operations Specialist," 65,000.00 ",USD," 65,000.00 ",4,2,3,1,1,1,2
6558,Data Operations Specialist," 50,000.00 ",USD," 50,000.00 ",4,2,3,1,1,1,2
6559,Data Engineer," 293,000.00 ",USD," 293,000.00 ",4,1,3,1,1,1,2
6560,Data Engineer," 180,000.00 ",USD," 180,000.00 ",4,1,3,1,1,1,2
6561,Director of Data Science," 260,000.00 ",USD," 260,000.00 ",4,4,3,1,3,1,2
6562,Director of Data Science," 192,000.00 ",USD," 192,000.00 ",4,4,3,1,3,1,2
6563,Machine Learning Scientist," 170,000.00 ",USD," 170,000.00 ",4,2,3,1,1,1,2
6564,Machine Learning Scientist," 125,000.00 ",USD," 125,000.00 ",4,2,3,1,1,1,2
6565,Business Intelligence Data Analyst," 99,000.00 ",USD," 99,000.00 ",4,3,3,1,3,1,1
6566,Data Analyst," 130,000.00 ",USD," 130,000.00 ",4,1,3,1,3,1,2
6567,Data Analyst," 100,000.00 ",USD," 100,000.00 ",4,1,3,1,3,1,2
6568,Machine Learning Engineer," 233,000.00 ",USD," 233,000.00 ",4,1,3,1,1,1,2
6569,Machine Learning Engineer," 166,000.00 ",USD," 166,000.00 ",4,1,3,1,1,1,2
6570,Data Engineer," 185,100.00 ",USD," 185,100.00 ",4,1,3,1,3,1,2
6571,Data Engineer," 127,600.00 ",USD," 127,600.00 ",4,1,3,1,3,1,2
6572,Data Analyst," 105,000.00 ",USD," 105,000.00 ",4,2,3,1,3,1,2
6573,Data Analyst," 80,000.00 ",USD," 80,000.00 ",4,2,3,1,3,1,2
6574,Data Analyst," 160,000.00 ",USD," 160,000.00 ",4,4,3,1,3,1,2
6575,Data Analyst," 55,000.00 ",USD," 55,000.00 ",4,4,3,1,3,1,2
6576,Machine Learning Engineer," 241,000.00 ",USD," 241,000.00 ",4,1,3,1,1,1,2
6577,Machine Learning Engineer," 163,000.00 ",USD," 163,000.00 ",4,1,3,1,1,1,2
6578,Data Scientist," 120,000.00 ",USD," 120,000.00 ",4,2,3,1,3,1,2
6579,Data Scientist," 90,000.00 ",USD," 90,000.00 ",4,2,3,1,3,1,2
6580,Data Scientist," 218,000.00 ",USD," 218,000.00 ",4,1,3,1,1,1,2
6581,Data Scientist," 118,000.00 ",USD," 118,000.00 ",4,1,3,1,1,1,2
6582,Data Scientist," 210,000.00 ",USD," 210,000.00 ",4,1,3,1,1,1,2
6583,Data Scientist," 168,000.00 ",USD," 168,000.00 ",4,1,3,1,1,1,2
6584,Machine Learning Engineer," 311,000.00 ",USD," 311,000.00 ",4,1,3,1,1,1,2
6585,Machine Learning Engineer," 162,540.00 ",USD," 162,540.00 ",4,1,3,1,1,1,2
6586,Insight Analyst," 42,000.00 ",GBP," 51,676.00 ",4,2,3,6,1,6,2
6587,Insight Analyst," 35,000.00 ",GBP," 43,064.00 ",4,2,3,6,1,6,2
6588,Data Scientist," 258,750.00 ",USD," 258,750.00 ",4,4,3,1,1,1,2
6589,Data Scientist," 185,000.00 ",USD," 185,000.00 ",4,4,3,1,1,1,2
6590,Data Scientist," 225,000.00 ",USD," 225,000.00 ",4,4,3,1,1,1,2
6591,Data Scientist," 145,000.00 ",USD," 145,000.00 ",4,4,3,1,1,1,2
6592,Machine Learning Engineer," 226,600.00 ",USD," 226,600.00 ",4,1,3,1,1,1,2
6593,Machine Learning Engineer," 140,100.00 ",USD," 140,100.00 ",4,1,3,1,1,1,2
6594,Data Scientist," 45,000.00 ",EUR," 48,585.00 ",4,1,3,13,1,13,2
6595,Data Scientist," 36,000.00 ",EUR," 38,868.00 ",4,1,3,13,1,13,2
6596,Data Scientist," 190,000.00 ",USD," 190,000.00 ",4,1,3,1,1,1,2
6597,Data Scientist," 165,000.00 ",USD," 165,000.00 ",4,1,3,1,1,1,2
6598,Data Scientist," 175,000.00 ",USD," 175,000.00 ",4,1,3,1,3,1,2
6599,Data Scientist," 160,000.00 ",USD," 160,000.00 ",4,1,3,1,3,1,2
6600,Machine Learning Engineer," 247,500.00 ",USD," 247,500.00 ",4,1,3,1,1,1,2
6601,Machine Learning Engineer," 172,200.00 ",USD," 172,200.00 ",4,1,3,1,1,1,2
6602,Machine Learning Engineer," 247,500.00 ",USD," 247,500.00 ",4,1,3,1,1,1,2
6603,Machine Learning Engineer," 172,200.00 ",USD," 172,200.00 ",4,1,3,1,1,1,2
6604,Data Engineer," 153,600.00 ",USD," 153,600.00 ",4,1,3,1,1,1,2
6605,Data Engineer," 106,800.00 ",USD," 106,800.00 ",4,1,3,1,1,1,2
6606,Business Intelligence Developer," 140,000.00 ",USD," 140,000.00 ",4,1,3,2,1,2,2
6607,Business Intelligence Developer," 76,500.00 ",USD," 76,500.00 ",4,1,3,2,1,2,2
6608,ETL Developer," 182,850.00 ",USD," 182,850.00 ",4,1,3,1,3,1,2
6609,ETL Developer," 113,000.00 ",USD," 113,000.00 ",4,1,3,1,3,1,2
6610,Data Engineer," 150,000.00 ",USD," 150,000.00 ",4,1,3,1,3,1,2
6611,Data Engineer," 120,000.00 ",USD," 120,000.00 ",4,1,3,1,3,1,2
6612,Data Analyst," 105,000.00 ",USD," 105,000.00 ",4,2,3,1,3,1,2
6613,Data Analyst," 95,000.00 ",USD," 95,000.00 ",4,2,3,1,3,1,2
6614,Data Architect," 306,000.00 ",USD," 306,000.00 ",4,1,3,1,3,1,2
6615,Data Architect," 204,000.00 ",USD," 204,000.00 ",4,1,3,1,3,1,2
6616,Data Scientist," 160,000.00 ",USD," 160,000.00 ",4,1,3,1,3,1,2
6617,Data Scientist," 135,000.00 ",USD," 135,000.00 ",4,1,3,1,3,1,2
6618,Data Architect," 85,000.00 ",GBP," 104,584.00 ",4,1,3,6,1,6,2
6619,Data Architect," 75,000.00 ",GBP," 92,280.00 ",4,1,3,6,1,6,2
6620,Data Analyst," 126,000.00 ",USD," 126,000.00 ",4,2,3,1,1,1,2
6621,Data Analyst," 86,400.00 ",USD," 86,400.00 ",4,2,3,1,1,1,2
6622,Data Engineer," 232,760.00 ",USD," 232,760.00 ",4,1,3,1,3,1,2
6623,Data Engineer," 169,280.00 ",USD," 169,280.00 ",4,1,3,1,3,1,2
6624,Data Analyst," 136,000.00 ",USD," 136,000.00 ",4,1,3,1,3,1,2
6625,Data Analyst," 104,000.00 ",USD," 104,000.00 ",4,1,3,1,3,1,2
6626,Data Scientist," 185,900.00 ",USD," 185,900.00 ",4,1,3,1,1,1,2
6627,Data Scientist," 129,300.00 ",USD," 129,300.00 ",4,1,3,1,1,1,2
6628,Data Scientist," 168,000.00 ",USD," 168,000.00 ",4,1,3,1,3,1,2
6629,Data Scientist," 130,000.00 ",USD," 130,000.00 ",4,1,3,1,3,1,2
6630,Data Scientist," 185,900.00 ",USD," 185,900.00 ",4,1,3,1,1,1,2
6631,Data Scientist," 129,300.00 ",USD," 129,300.00 ",4,1,3,1,1,1,2
6632,Data Engineer," 162,500.00 ",USD," 162,500.00 ",4,2,3,1,1,1,2
6633,Data Engineer," 130,000.00 ",USD," 130,000.00 ",4,2,3,1,1,1,2
6634,Data Scientist," 240,350.00 ",USD," 240,350.00 ",4,1,3,1,3,1,2
6635,Data Scientist," 174,800.00 ",USD," 174,800.00 ",4,1,3,1,3,1,2
6636,Machine Learning Engineer," 247,500.00 ",USD," 247,500.00 ",4,1,3,1,1,1,2
6637,Machine Learning Engineer," 172,200.00 ",USD," 172,200.00 ",4,1,3,1,1,1,2
6638,Data Engineer," 154,000.00 ",USD," 154,000.00 ",4,1,3,1,1,1,2
6639,Data Engineer," 116,000.00 ",USD," 116,000.00 ",4,1,3,1,1,1,2
6640,Data Scientist," 168,000.00 ",USD," 168,000.00 ",4,1,3,1,3,1,2
6641,Data Scientist," 130,000.00 ",USD," 130,000.00 ",4,1,3,1,3,1,2
6642,Data Analyst," 153,600.00 ",USD," 153,600.00 ",4,1,3,1,3,1,2
6643,Data Analyst," 107,500.00 ",USD," 107,500.00 ",4,1,3,1,3,1,2
6644,Data Analyst," 94,100.00 ",USD," 94,100.00 ",4,2,3,6,1,6,2
6645,Data Analyst," 72,400.00 ",USD," 72,400.00 ",4,2,3,6,1,6,2
6646,ML Engineer," 178,000.00 ",USD," 178,000.00 ",4,1,3,1,3,1,2
6647,ML Engineer," 152,000.00 ",USD," 152,000.00 ",4,1,3,1,3,1,2
6648,Applied Scientist," 192,000.00 ",USD," 192,000.00 ",4,1,3,1,3,1,2
6649,Applied Scientist," 164,000.00 ",USD," 164,000.00 ",4,1,3,1,3,1,2
6650,Data Scientist," 233,200.00 ",USD," 233,200.00 ",4,1,3,1,3,1,2
6651,Data Scientist," 140,000.00 ",USD," 140,000.00 ",4,1,3,1,3,1,2
6652,Data Engineer," 194,000.00 ",USD," 194,000.00 ",4,1,3,1,1,1,2
6653,Data Engineer," 161,000.00 ",USD," 161,000.00 ",4,1,3,1,1,1,2
6654,Business Intelligence Engineer," 225,000.00 ",USD," 225,000.00 ",4,1,3,1,1,1,2
6655,Business Intelligence Engineer," 156,400.00 ",USD," 156,400.00 ",4,1,3,1,1,1,2
6656,NLP Engineer," 210,000.00 ",USD," 210,000.00 ",4,1,3,1,3,1,2
6657,NLP Engineer," 160,000.00 ",USD," 160,000.00 ",4,1,3,1,3,1,2
6658,Data Analyst," 153,600.00 ",USD," 153,600.00 ",4,1,3,1,3,1,2
6659,Data Analyst," 107,500.00 ",USD," 107,500.00 ",4,1,3,1,3,1,2
6660,Data Engineer," 185,900.00 ",USD," 185,900.00 ",4,1,3,1,1,1,2
6661,Data Engineer," 129,300.00 ",USD," 129,300.00 ",4,1,3,1,1,1,2
6662,Data Scientist," 145,000.00 ",USD," 145,000.00 ",4,1,3,1,3,1,2
6663,Data Scientist," 120,000.00 ",USD," 120,000.00 ",4,1,3,1,3,1,2
6664,Data Analyst," 206,000.00 ",USD," 206,000.00 ",4,1,3,1,1,1,2
6665,Data Analyst," 130,000.00 ",USD," 130,000.00 ",4,1,3,1,1,1,2
6666,Data Analyst," 153,600.00 ",USD," 153,600.00 ",4,1,3,1,3,1,2
6667,Data Analyst," 107,500.00 ",USD," 107,500.00 ",4,1,3,1,3,1,2
6668,Data Engineer," 146,100.00 ",USD," 146,100.00 ",4,1,3,6,1,6,2
6669,Data Engineer," 112,400.00 ",USD," 112,400.00 ",4,1,3,6,1,6,2
6670,Data Engineer," 241,000.00 ",USD," 241,000.00 ",4,1,3,1,1,1,2
6671,Data Engineer," 155,000.00 ",USD," 155,000.00 ",4,1,3,1,1,1,2
6672,Data Engineer," 194,500.00 ",USD," 194,500.00 ",4,4,3,1,1,1,2
6673,Data Engineer," 115,500.00 ",USD," 115,500.00 ",4,4,3,1,1,1,2
6674,Data Specialist," 110,000.00 ",USD," 110,000.00 ",4,2,3,1,1,1,2
6675,Data Specialist," 70,000.00 ",USD," 70,000.00 ",4,2,3,1,1,1,2
6676,ML Engineer," 199,000.00 ",USD," 199,000.00 ",4,1,3,1,3,1,2
6677,ML Engineer," 145,000.00 ",USD," 145,000.00 ",4,1,3,1,3,1,2
6678,Data Scientist," 200,000.00 ",USD," 200,000.00 ",4,1,3,1,3,1,2
6679,Data Scientist," 170,000.00 ",USD," 170,000.00 ",4,1,3,1,3,1,2
6680,Data Scientist," 150,120.00 ",USD," 150,120.00 ",4,1,3,1,3,1,2
6681,Data Scientist," 120,096.00 ",USD," 120,096.00 ",4,1,3,1,3,1,2
6682,Machine Learning Engineer," 253,000.00 ",USD," 253,000.00 ",4,1,3,1,3,1,2
6683,Machine Learning Engineer," 168,000.00 ",USD," 168,000.00 ",4,1,3,1,3,1,2
6684,Data Scientist," 200,000.00 ",USD," 200,000.00 ",4,1,3,1,3,1,2
6685,Data Scientist," 170,000.00 ",USD," 170,000.00 ",4,1,3,1,3,1,2
6686,Decision Scientist," 185,900.00 ",USD," 185,900.00 ",4,1,3,1,1,1,2
6687,Decision Scientist," 129,300.00 ",USD," 129,300.00 ",4,1,3,1,1,1,2
6688,Analytics Engineer," 178,600.00 ",USD," 178,600.00 ",4,1,3,1,1,1,2
6689,Analytics Engineer," 142,880.00 ",USD," 142,880.00 ",4,1,3,1,1,1,2
6690,Data Science Manager," 255,000.00 ",USD," 255,000.00 ",4,1,3,1,1,1,2
6691,Data Science Manager," 169,000.00 ",USD," 169,000.00 ",4,1,3,1,1,1,2
6692,Data Scientist," 155,000.00 ",USD," 155,000.00 ",4,2,3,1,1,1,2
6693,Data Scientist," 100,000.00 ",USD," 100,000.00 ",4,2,3,1,1,1,2
6694,Data Engineer," 151,410.00 ",USD," 151,410.00 ",4,2,3,1,1,1,2
6695,Data Engineer," 144,200.00 ",USD," 144,200.00 ",4,2,3,1,1,1,2
6696,Data Scientist," 151,410.00 ",USD," 151,410.00 ",4,3,3,1,3,1,2
6697,Data Scientist," 115,360.00 ",USD," 115,360.00 ",4,3,3,1,3,1,2
6698,Data Engineer," 252,000.00 ",USD," 252,000.00 ",4,1,3,1,1,1,2
6699,Data Engineer," 129,000.00 ",USD," 129,000.00 ",4,1,3,1,1,1,2
6700,Analytics Engineer," 193,170.00 ",USD," 193,170.00 ",4,2,3,1,1,1,2
6701,Analytics Engineer," 116,480.00 ",USD," 116,480.00 ",4,2,3,1,1,1,2
6702,Applied Scientist," 250,000.00 ",USD," 250,000.00 ",4,2,3,1,1,1,2
6703,Applied Scientist," 125,000.00 ",USD," 125,000.00 ",4,2,3,1,1,1,2
6704,Data Engineer," 146,000.00 ",USD," 146,000.00 ",4,1,3,1,3,1,2
6705,Data Engineer," 94,000.00 ",USD," 94,000.00 ",4,1,3,1,3,1,2
6706,Director of Data Science," 200,000.00 ",GBP," 246,080.00 ",4,4,3,6,1,6,2
6707,Director of Data Science," 165,000.00 ",GBP," 203,016.00 ",4,4,3,6,1,6,2
6708,Head of Data," 110,000.00 ",GBP," 135,344.00 ",4,4,3,6,3,6,2
6709,Head of Data," 90,000.00 ",GBP," 110,736.00 ",4,4,3,6,3,6,2
6710,Applied Scientist," 260,000.00 ",USD," 260,000.00 ",4,1,3,1,1,1,1
6711,Applied Scientist," 136,000.00 ",USD," 136,000.00 ",4,1,3,1,1,1,1
6712,Head of Data," 329,500.00 ",USD," 329,500.00 ",4,4,3,1,1,1,2
6713,Head of Data," 269,600.00 ",USD," 269,600.00 ",4,4,3,1,1,1,2
6714,Data Architect," 250,500.00 ",USD," 250,500.00 ",4,1,3,1,1,1,2
6715,Data Architect," 159,500.00 ",USD," 159,500.00 ",4,1,3,1,1,1,2
6716,Data Analyst," 115,000.00 ",USD," 115,000.00 ",4,3,3,1,1,1,2
6717,Data Analyst," 105,000.00 ",USD," 105,000.00 ",4,3,3,1,1,1,2
6718,Research Scientist," 250,000.00 ",USD," 250,000.00 ",4,1,3,1,1,1,2
6719,Research Scientist," 170,000.00 ",USD," 170,000.00 ",4,1,3,1,1,1,2
6720,Research Scientist," 198,800.00 ",USD," 198,800.00 ",4,1,3,1,1,1,2
6721,Research Scientist," 105,200.00 ",USD," 105,200.00 ",4,1,3,1,1,1,2
6722,Data Analyst," 94,035.00 ",USD," 94,035.00 ",4,3,3,1,3,1,2
6723,Data Analyst," 57,920.00 ",USD," 57,920.00 ",4,3,3,1,3,1,2
6724,Applied Scientist," 222,200.00 ",USD," 222,200.00 ",4,1,3,1,1,1,1
6725,Applied Scientist," 136,000.00 ",USD," 136,000.00 ",4,1,3,1,1,1,1
6726,Data Analyst," 113,600.00 ",USD," 113,600.00 ",4,1,3,1,1,1,2
6727,Data Analyst," 60,000.00 ",USD," 60,000.00 ",4,1,3,1,1,1,2
6728,Data Engineer," 150,000.00 ",USD," 150,000.00 ",4,1,3,1,3,1,2
6729,Data Engineer," 130,000.00 ",USD," 130,000.00 ",4,1,3,1,3,1,2
6730,Data Scientist," 256,000.00 ",USD," 256,000.00 ",4,1,3,1,3,1,2
6731,Data Scientist," 160,000.00 ",USD," 160,000.00 ",4,1,3,1,3,1,2
6732,Data Engineer," 180,000.00 ",USD," 180,000.00 ",4,1,3,1,3,1,2
6733,Data Engineer," 165,000.00 ",USD," 165,000.00 ",4,1,3,1,3,1,2
6734,Data Analyst," 116,000.00 ",USD," 116,000.00 ",4,1,3,1,3,1,2
6735,Data Analyst," 78,000.00 ",USD," 78,000.00 ",4,1,3,1,3,1,2
6736,Computer Vision Engineer," 245,000.00 ",USD," 245,000.00 ",4,1,3,6,1,6,2
6737,Computer Vision Engineer," 210,000.00 ",USD," 210,000.00 ",4,1,3,6,1,6,2
6738,Data Analyst," 115,934.00 ",USD," 115,934.00 ",4,1,3,1,3,1,2
6739,Data Analyst," 81,666.00 ",USD," 81,666.00 ",4,1,3,1,3,1,2
6740,Machine Learning Engineer," 283,200.00 ",USD," 283,200.00 ",4,1,3,1,1,1,2
6741,Machine Learning Engineer," 188,800.00 ",USD," 188,800.00 ",4,1,3,1,1,1,2
6742,Research Scientist," 220,000.00 ",USD," 220,000.00 ",4,1,3,1,1,1,2
6743,Research Scientist," 150,000.00 ",USD," 150,000.00 ",4,1,3,1,1,1,2
6744,Applied Scientist," 192,000.00 ",USD," 192,000.00 ",4,1,3,1,3,1,2
6745,Applied Scientist," 164,000.00 ",USD," 164,000.00 ",4,1,3,1,3,1,2
6746,Business Data Analyst," 36,000.00 ",USD," 36,000.00 ",4,2,2,43,1,43,3
6747,NLP Engineer," 2,700,000.00 ",INR," 32,834.00 ",4,2,3,5,3,5,2
6748,Research Scientist," 205,640.00 ",USD," 205,640.00 ",4,1,3,1,1,1,2
6749,Research Scientist," 142,600.00 ",USD," 142,600.00 ",4,1,3,1,1,1,2
6750,Data Engineer," 193,200.00 ",USD," 193,200.00 ",4,1,3,1,3,1,2
6751,Data Engineer," 156,400.00 ",USD," 156,400.00 ",4,1,3,1,3,1,2
6752,Machine Learning Engineer," 196,000.00 ",USD," 196,000.00 ",4,1,3,1,1,1,2
6753,Machine Learning Engineer," 121,000.00 ",USD," 121,000.00 ",4,1,3,1,1,1,2
6754,Data Engineer," 72,000.00 ",USD," 72,000.00 ",4,1,3,53,3,53,2
6755,Data Engineer," 48,000.00 ",USD," 48,000.00 ",4,1,3,53,3,53,2
6756,Data Engineer," 165,000.00 ",USD," 165,000.00 ",4,1,3,1,1,1,2
6757,Data Engineer," 132,300.00 ",USD," 132,300.00 ",4,1,3,1,1,1,2
6758,Data Scientist," 244,000.00 ",USD," 244,000.00 ",4,1,3,2,1,2,2
6759,Data Scientist," 197,000.00 ",USD," 197,000.00 ",4,1,3,2,1,2,2
6760,Data Science Manager," 328,000.00 ",USD," 328,000.00 ",4,1,3,1,1,1,2
6761,Data Science Manager," 211,000.00 ",USD," 211,000.00 ",4,1,3,1,1,1,2
6762,Data Scientist," 237,000.00 ",USD," 237,000.00 ",4,1,3,1,3,1,2
6763,Data Scientist," 201,450.00 ",USD," 201,450.00 ",4,1,3,1,3,1,2
6764,ML Engineer," 229,000.00 ",USD," 229,000.00 ",4,1,3,1,1,1,2
6765,ML Engineer," 206,000.00 ",USD," 206,000.00 ",4,1,3,1,1,1,2
6766,Data Scientist," 231,000.00 ",USD," 231,000.00 ",4,1,3,1,3,1,2
6767,Data Scientist," 134,000.00 ",USD," 134,000.00 ",4,1,3,1,3,1,2
6768,ML Engineer," 183,750.00 ",USD," 183,750.00 ",4,1,3,1,1,1,2
6769,ML Engineer," 165,400.00 ",USD," 165,400.00 ",4,1,3,1,1,1,2
6770,Data Engineer," 175,000.00 ",USD," 175,000.00 ",4,2,3,1,1,1,2
6771,Data Engineer," 125,000.00 ",USD," 125,000.00 ",4,2,3,1,1,1,2
6772,Analytics Engineer," 152,900.00 ",USD," 152,900.00 ",4,1,3,6,3,6,2
6773,Analytics Engineer," 117,700.00 ",USD," 117,700.00 ",4,1,3,6,3,6,2
6774,Data Scientist," 285,800.00 ",USD," 285,800.00 ",4,1,3,1,1,1,2
6775,Data Scientist," 154,600.00 ",USD," 154,600.00 ",4,1,3,1,1,1,2
6776,Data Operations Engineer," 289,120.00 ",USD," 289,120.00 ",4,1,3,1,1,1,2
6777,Data Operations Engineer," 192,400.00 ",USD," 192,400.00 ",4,1,3,1,1,1,2
6778,Staff Data Analyst," 179,998.00 ",USD," 179,998.00 ",4,2,3,51,3,51,3
6779,Applied Machine Learning Scientist," 4,000,000.00 ",INR," 48,644.00 ",4,3,3,5,3,3,1
6780,Data Scientist," 35,000.00 ",USD," 35,000.00 ",4,2,3,5,1,5,1
6781,Data Engineer," 230,000.00 ",USD," 230,000.00 ",4,1,3,1,1,1,2
6782,Data Engineer," 166,000.00 ",USD," 166,000.00 ",4,1,3,1,1,1,2
6783,AWS Data Architect," 258,000.00 ",USD," 258,000.00 ",4,2,3,1,3,1,1
6784,Data Scientist," 225,000.00 ",USD," 225,000.00 ",4,1,3,1,1,1,2
6785,Data Scientist," 156,400.00 ",USD," 156,400.00 ",4,1,3,1,1,1,2
6786,Data Engineer," 190,000.00 ",USD," 190,000.00 ",4,1,3,1,3,1,2
6787,Data Engineer," 150,000.00 ",USD," 150,000.00 ",4,1,3,1,3,1,2
6788,Data Scientist," 196,000.00 ",USD," 196,000.00 ",4,1,3,1,1,1,2
6789,Data Scientist," 121,000.00 ",USD," 121,000.00 ",4,1,3,1,1,1,2
6790,Data Scientist," 219,000.00 ",USD," 219,000.00 ",4,1,3,1,1,1,2
6791,Data Scientist," 141,000.00 ",USD," 141,000.00 ",4,1,3,1,1,1,2
6792,Data Engineer," 230,000.00 ",USD," 230,000.00 ",4,1,3,1,1,1,2
6793,Data Engineer," 206,000.00 ",USD," 206,000.00 ",4,1,3,1,1,1,2
6794,Applied Scientist," 192,000.00 ",USD," 192,000.00 ",4,1,3,1,1,1,2
6795,Applied Scientist," 164,000.00 ",USD," 164,000.00 ",4,1,3,1,1,1,2
6796,ML Engineer," 300,000.00 ",USD," 300,000.00 ",4,2,3,10,1,10,2
6797,ML Engineer," 260,000.00 ",USD," 260,000.00 ",4,2,3,10,1,10,2
6798,Data Analyst," 147,000.00 ",USD," 147,000.00 ",4,1,3,1,3,1,2
6799,Data Analyst," 92,000.00 ",USD," 92,000.00 ",4,1,3,1,3,1,2
6800,Machine Learning Engineer," 200,000.00 ",USD," 200,000.00 ",4,1,3,1,1,1,2
6801,Machine Learning Engineer," 140,000.00 ",USD," 140,000.00 ",4,1,3,1,1,1,2
6802,Data Manager," 110,000.00 ",USD," 110,000.00 ",4,2,3,1,1,1,2
6803,Data Manager," 70,000.00 ",USD," 70,000.00 ",4,2,3,1,1,1,2
6804,Data Engineer," 284,310.00 ",USD," 284,310.00 ",4,1,3,1,1,1,2
6805,Data Engineer," 153,090.00 ",USD," 153,090.00 ",4,1,3,1,1,1,2
6806,Machine Learning Engineer," 261,500.00 ",USD," 261,500.00 ",4,1,3,1,1,1,1
6807,Machine Learning Engineer," 134,500.00 ",USD," 134,500.00 ",4,1,3,1,1,1,1
6808,Product Data Analyst," 83,200.00 ",USD," 83,200.00 ",4,3,1,1,2,1,3
6809,Data Engineer," 204,500.00 ",USD," 204,500.00 ",4,1,3,3,1,3,2
6810,Data Engineer," 142,200.00 ",USD," 142,200.00 ",4,1,3,3,1,3,2
6811,Data Analyst," 145,000.00 ",USD," 145,000.00 ",4,1,3,1,3,1,2
6812,Data Analyst," 106,000.00 ",USD," 106,000.00 ",4,1,3,1,3,1,2
6813,Data Scientist," 190,000.00 ",USD," 190,000.00 ",4,1,3,1,3,1,2
6814,Data Scientist," 160,000.00 ",USD," 160,000.00 ",4,1,3,1,3,1,2
6815,Analytics Engineer," 275,300.00 ",USD," 275,300.00 ",4,1,3,1,3,1,2
6816,Analytics Engineer," 183,500.00 ",USD," 183,500.00 ",4,1,3,1,3,1,2
