id_employee,job_title, salary ,id_currency, salary_in_usd ,id_work_year,id_experience_level,id_remote_ratio,id_company
5921,Data Analyst,"105,000.00",1,"105,000.00",4,3,1,1
5922,Data Scientist,"70,000.00",3,"86,128.00",4,2,1,7
5923,Data Scientist,"42,000.00",3,"51,676.00",4,2,1,7
5924,Data Engineer,"65,000.00",2,"70,179.00",4,2,3,24
5925,Data Engineer,"60,000.00",2,"64,781.00",4,2,3,24
5926,Data Scientist,"258,000.00",1,"258,000.00",4,1,1,2
5927,Data Scientist,"190,000.00",1,"190,000.00",4,1,1,2
5928,Data Scientist,"184,184.00",1,"184,184.00",4,1,3,1
5929,Data Scientist,"167,441.00",1,"167,441.00",4,1,3,1
5930,AI Programmer,"100,000.00",4,"74,087.00",4,3,3,55
5931,Data Scientist,"30,000.00",2,"32,390.00",4,3,1,29
5932,Data Engineer,"204,500.00",1,"204,500.00",4,4,1,1
5933,Data Engineer,"130,000.00",1,"130,000.00",4,4,1,1
5934,Analytics Engineer,"90,000.00",1,"90,000.00",4,3,1,1
5935,Analytics Engineer,"84,000.00",1,"84,000.00",4,3,1,1
5936,Data Scientist,"136,000.00",1,"136,000.00",4,1,1,1
5937,Data Scientist,"104,000.00",1,"104,000.00",4,1,1,1
5938,Data Engineer,"202,400.00",1,"202,400.00",4,1,3,1
5939,Data Engineer,"147,200.00",1,"147,200.00",4,1,3,1
5940,Data Engineer,"80,000.00",1,"80,000.00",4,3,1,1
5941,Data Engineer,"52,500.00",1,"52,500.00",4,3,1,1
5942,Data Engineer,"128,000.00",1,"128,000.00",4,2,1,1
5943,Data Engineer,"81,500.00",1,"81,500.00",4,2,1,1
5944,Data Analyst,"105,000.00",1,"105,000.00",4,1,3,1
5945,Data Analyst,"75,000.00",1,"75,000.00",4,1,3,1
5946,Data Analyst,"95,000.00",1,"95,000.00",4,1,1,1
5947,Data Analyst,"75,000.00",1,"75,000.00",4,1,1,1
5948,Data Engineer,"167,500.00",1,"167,500.00",4,2,1,1
5949,Data Engineer,"106,500.00",1,"106,500.00",4,2,1,1
5950,Data Scientist,"139,500.00",1,"139,500.00",4,1,3,1
5951,Data Scientist,"90,000.00",1,"90,000.00",4,1,3,1
5952,Machine Learning Engineer,"269,500.00",1,"269,500.00",4,1,1,1
5953,Machine Learning Engineer,"166,600.00",1,"166,600.00",4,1,1,1
5954,AI Architect,"330,000.00",1,"330,000.00",4,1,1,1
5955,AI Architect,"204,000.00",1,"204,000.00",4,1,1,1
5956,Data Engineer,"252,000.00",1,"252,000.00",4,1,1,1
5957,Data Engineer,"129,000.00",1,"129,000.00",4,1,1,1
5958,Data Engineer,"180,000.00",1,"180,000.00",4,1,3,1
5959,Data Engineer,"165,000.00",1,"165,000.00",4,1,3,1
5960,Business Intelligence Engineer,"192,000.00",1,"192,000.00",4,1,1,1
5961,Business Intelligence Engineer,"142,000.00",1,"142,000.00",4,1,1,1
5962,Data Operations Manager,"143,000.00",1,"143,000.00",4,1,3,1
5963,Data Operations Manager,"129,000.00",1,"129,000.00",4,1,3,1
5964,Data Scientist,"191,000.00",1,"191,000.00",4,1,3,1
5965,Data Scientist,"146,000.00",1,"146,000.00",4,1,3,1
5966,Data Specialist,"85,000.00",1,"85,000.00",4,1,1,1
5967,Data Specialist,"70,000.00",1,"70,000.00",4,1,1,1
5968,Data Scientist,"155,000.00",1,"155,000.00",4,1,1,1
5969,Data Scientist,"139,500.00",1,"139,500.00",4,1,1,1
5970,Data Engineer,"120,000.00",3,"147,648.00",4,1,3,7
5971,Data Engineer,"80,000.00",3,"98,432.00",4,1,3,7
5972,Data Analyst,"138,860.00",1,"138,860.00",4,1,1,1
5973,Data Analyst,"122,720.00",1,"122,720.00",4,1,1,1
5974,Machine Learning Engineer,"212,800.00",1,"212,800.00",4,1,1,1
5975,Machine Learning Engineer,"144,800.00",1,"144,800.00",4,1,1,1
5976,Data Analyst,"250,000.00",1,"250,000.00",4,2,3,1
5977,Data Analyst,"100,000.00",1,"100,000.00",4,2,3,1
5978,Data Scientist,"209,450.00",1,"209,450.00",4,1,3,1
5979,Data Scientist,"167,560.00",1,"167,560.00",4,1,3,1
5980,Data Scientist,"16,000.00",1,"16,000.00",4,3,3,70
5981,Data Engineer,"27,000.00",1,"27,000.00",4,2,3,71
5982,Data Manager,"72,000.00",1,"72,000.00",4,4,3,72
5983,Data Engineer,"172,900.00",1,"172,900.00",4,1,1,1
5984,Data Engineer,"144,100.00",1,"144,100.00",4,1,1,1
5985,Data Scientist,"230,000.00",1,"230,000.00",4,1,3,1
5986,Data Scientist,"175,000.00",1,"175,000.00",4,1,3,1
5987,BI Analyst,"160,000.00",1,"160,000.00",4,1,1,1
5988,BI Analyst,"135,000.00",1,"135,000.00",4,1,1,1
5989,Data Analyst,"150,000.00",1,"150,000.00",4,1,1,1
5990,Data Analyst,"110,000.00",1,"110,000.00",4,1,1,1
5991,Data Analyst,"101,500.00",1,"101,500.00",4,1,3,1
5992,Data Analyst,"83,700.00",1,"83,700.00",4,1,3,1
5993,Data Scientist,"310,270.00",1,"310,270.00",4,1,1,1
5994,Data Scientist,"253,430.00",1,"253,430.00",4,1,1,1
5995,Business Intelligence Engineer,"202,800.00",1,"202,800.00",4,1,1,3
5996,Business Intelligence Engineer,"104,300.00",1,"104,300.00",4,1,1,3
5997,Data Analyst,"110,000.00",1,"110,000.00",4,1,1,1
5998,Data Analyst,"70,000.00",1,"70,000.00",4,1,1,1
5999,Data Scientist,"283,000.00",1,"283,000.00",4,1,1,1
6000,Data Scientist,"184,000.00",1,"184,000.00",4,1,1,1
6001,Data Analyst,"166,500.00",1,"166,500.00",4,1,1,1
6002,Data Analyst,"113,220.00",1,"113,220.00",4,1,1,1
6003,Data Scientist,"220,000.00",1,"220,000.00",4,4,1,1
6004,Data Scientist,"185,000.00",1,"185,000.00",4,4,1,1
6005,Data Engineer,"260,000.00",1,"260,000.00",4,1,1,1
6006,Data Engineer,"225,000.00",1,"225,000.00",4,1,1,1
6007,Applied Scientist,"246,500.00",1,"246,500.00",4,1,1,1
6008,Applied Scientist,"133,500.00",1,"133,500.00",4,1,1,1
6009,Data Engineer,"331,640.00",1,"331,640.00",4,1,1,1
6010,Data Engineer,"283,780.00",1,"283,780.00",4,1,1,1
6011,Deep Learning Engineer,"331,640.00",1,"331,640.00",4,1,1,1
6012,Deep Learning Engineer,"283,780.00",1,"283,780.00",4,1,1,1
6013,Data Scientist,"174,000.00",1,"174,000.00",4,1,3,1
6014,Data Scientist,"134,000.00",1,"134,000.00",4,1,3,1
6015,Data Scientist,"359,170.00",1,"359,170.00",4,1,1,1
6016,Data Scientist,"310,270.00",1,"310,270.00",4,1,1,1
6017,Machine Learning Engineer,"331,640.00",1,"331,640.00",4,1,1,1
6018,Machine Learning Engineer,"283,780.00",1,"283,780.00",4,1,1,1
6019,Data Scientist,"359,170.00",1,"359,170.00",4,1,1,1
6020,Data Scientist,"295,490.00",1,"295,490.00",4,1,1,1
6021,Research Engineer,"189,110.00",1,"189,110.00",4,1,1,1
6022,Research Engineer,"139,000.00",1,"139,000.00",4,1,1,1
6023,Head of Data Science,"330,000.00",1,"330,000.00",4,4,1,1
6024,Head of Data Science,"230,000.00",1,"230,000.00",4,4,1,1
6025,Data Engineer,"254,000.00",1,"254,000.00",4,1,3,1
6026,Data Engineer,"200,000.00",1,"200,000.00",4,1,3,1
6027,Applied Scientist,"309,400.00",1,"309,400.00",4,1,1,3
6028,Applied Scientist,"159,100.00",1,"159,100.00",4,1,1,3
6029,Machine Learning Engineer,"331,640.00",1,"331,640.00",4,1,1,1
6030,Machine Learning Engineer,"267,720.00",1,"267,720.00",4,1,1,1
6031,Machine Learning Engineer,"283,780.00",1,"283,780.00",4,1,1,1
6032,Machine Learning Engineer,"218,540.00",1,"218,540.00",4,1,1,1
6033,Data Scientist,"100,000.00",3,"123,040.00",4,2,1,7
6034,Data Scientist,"60,000.00",3,"73,824.00",4,2,1,7
6035,Data Manager,"167,000.00",1,"167,000.00",4,2,1,1
6036,Data Manager,"109,000.00",1,"109,000.00",4,2,1,1
6037,Data Engineer,"208,000.00",1,"208,000.00",4,1,3,1
6038,Data Engineer,"193,000.00",1,"193,000.00",4,1,3,1
6039,Data Scientist,"359,170.00",1,"359,170.00",4,1,1,1
6040,Data Scientist,"295,490.00",1,"295,490.00",4,1,1,1
6041,Data Analyst,"42,000.00",2,"47,899.00",1,3,1,10
6042,Lead Machine Learning Engineer,"115,000.00",1,"115,000.00",4,1,3,73
6043,Applied Scientist,"216,000.00",1,"216,000.00",4,1,3,1
6044,Applied Scientist,"184,000.00",1,"184,000.00",4,1,3,1
6045,Machine Learning Engineer,"200,000.00",1,"200,000.00",4,1,3,1
6046,Machine Learning Engineer,"145,000.00",1,"145,000.00",4,1,3,1
6047,Machine Learning Engineer,"250,000.00",1,"250,000.00",4,1,1,1
6048,Machine Learning Engineer,"166,600.00",1,"166,600.00",4,1,1,1
6049,Machine Learning Engineer,"284,000.00",1,"284,000.00",4,1,3,1
6050,Machine Learning Engineer,"227,000.00",1,"227,000.00",4,1,3,1
6051,Research Scientist,"205,000.00",1,"205,000.00",4,1,1,1
6052,Research Scientist,"160,000.00",1,"160,000.00",4,1,1,1
6053,Machine Learning Engineer,"191,400.00",1,"191,400.00",4,1,1,1
6054,Machine Learning Engineer,"127,600.00",1,"127,600.00",4,1,1,1
6055,Applied Scientist,"222,200.00",1,"222,200.00",4,1,1,3
6056,Applied Scientist,"136,000.00",1,"136,000.00",4,1,1,3
6057,Machine Learning Engineer,"191,400.00",1,"191,400.00",4,1,1,1
6058,Machine Learning Engineer,"127,600.00",1,"127,600.00",4,1,1,1
6059,Machine Learning Engineer,"230,000.00",1,"230,000.00",4,1,3,1
6060,Machine Learning Engineer,"175,000.00",1,"175,000.00",4,1,3,1
6061,Data Analyst,"139,600.00",1,"139,600.00",4,1,1,1
6062,Data Analyst,"85,700.00",1,"85,700.00",4,1,1,1
6063,Data Analytics Manager,"3,200,000.00",6,"38,915.00",4,2,2,6
6064,Data Quality Analyst,"95,000.00",1,"95,000.00",4,2,1,1
6065,Data Quality Analyst,"70,000.00",1,"70,000.00",4,2,1,1
6066,Data Engineer,"258,000.00",1,"258,000.00",4,2,1,1
6067,Data Engineer,"171,000.00",1,"171,000.00",4,2,1,1
6068,Decision Scientist,"204,500.00",1,"204,500.00",4,1,1,1
6069,Decision Scientist,"126,400.00",1,"126,400.00",4,1,1,1
6070,Data Engineer,"87,000.00",1,"87,000.00",4,1,1,2
6071,Data Engineer,"73,000.00",1,"73,000.00",4,1,1,2
6072,AI Scientist,"20,000.00",1,"20,000.00",4,3,3,74
6073,Managing Director Data Science,"300,000.00",1,"300,000.00",1,4,3,3
6074,Data Modeller,"90,000.00",3,"110,736.00",4,2,1,7
6075,Data Modeller,"45,000.00",3,"55,368.00",4,2,1,7
6076,Data Engineer,"232,960.00",1,"232,960.00",4,1,1,1
6077,Data Engineer,"151,840.00",1,"151,840.00",4,1,1,1
6078,Data Engineer,"163,152.00",1,"163,152.00",4,1,1,1
6079,Data Engineer,"108,768.00",1,"108,768.00",4,1,1,1
6080,Research Engineer,"370,000.00",1,"370,000.00",4,1,1,1
6081,Research Engineer,"245,000.00",1,"245,000.00",4,1,1,1
6082,Machine Learning Engineer,"285,000.00",1,"285,000.00",4,1,1,1
6083,Machine Learning Engineer,"193,900.00",1,"193,900.00",4,1,1,1
6084,Research Scientist,"240,000.00",1,"240,000.00",4,1,1,1
6085,Research Scientist,"163,200.00",1,"163,200.00",4,1,1,1
6086,Data Scientist,"222,000.00",1,"222,000.00",4,1,3,1
6087,Data Scientist,"166,500.00",1,"166,500.00",4,1,3,1
6088,Machine Learning Engineer,"240,000.00",1,"240,000.00",4,1,1,1
6089,Machine Learning Engineer,"163,200.00",1,"163,200.00",4,1,1,1
6090,Research Scientist,"345,000.00",1,"345,000.00",4,1,1,1
6091,Research Scientist,"234,700.00",1,"234,700.00",4,1,1,1
6092,AI Scientist,"100,000.00",1,"100,000.00",4,1,3,26
6093,Finance Data Analyst,"40,000.00",1,"40,000.00",4,3,1,19
6094,Machine Learning Engineer,"226,600.00",1,"226,600.00",4,1,1,1
6095,Machine Learning Engineer,"140,100.00",1,"140,100.00",4,1,1,1
6096,Data Engineer,"241,000.00",1,"241,000.00",4,1,1,1
6097,Data Engineer,"155,000.00",1,"155,000.00",4,1,1,1
6098,Software Data Engineer,"210,000.00",1,"210,000.00",4,1,3,3
6099,Machine Learning Research Engineer,"90,000.00",1,"90,000.00",4,2,3,75
6100,Data Analyst,"55,000.00",2,"59,382.00",4,2,2,10
6101,Analytics Engineer,"90,000.00",1,"90,000.00",4,1,1,1
6102,Analytics Engineer,"84,000.00",1,"84,000.00",4,1,1,1
6103,Data Analyst,"160,000.00",1,"160,000.00",4,1,3,1
6104,Data Analyst,"140,000.00",1,"140,000.00",4,1,3,1
6105,Analytics Engineer,"221,300.00",1,"221,300.00",4,1,1,1
6106,Analytics Engineer,"147,500.00",1,"147,500.00",4,1,1,1
6107,Data Engineer,"204,500.00",1,"204,500.00",4,4,1,1
6108,Data Engineer,"130,000.00",1,"130,000.00",4,4,1,1
6109,Machine Learning Engineer,"210,000.00",1,"210,000.00",4,1,3,1
6110,Machine Learning Engineer,"160,000.00",1,"160,000.00",4,1,3,1
6111,Machine Learning Engineer,"204,500.00",1,"204,500.00",4,1,1,1
6112,Machine Learning Engineer,"142,200.00",1,"142,200.00",4,1,1,1
6113,Data Analyst,"186,600.00",1,"186,600.00",4,1,3,1
6114,Data Analyst,"119,800.00",1,"119,800.00",4,1,3,1
6115,Analytics Engineer,"192,000.00",1,"192,000.00",4,1,3,1
6116,Analytics Engineer,"151,000.00",1,"151,000.00",4,1,3,1
6117,Business Intelligence Engineer,"185,000.00",1,"185,000.00",4,1,1,3
6118,Business Intelligence Engineer,"79,600.00",1,"79,600.00",4,1,1,3
6119,Data Scientist,"169,000.00",1,"169,000.00",4,1,1,1
6120,Data Scientist,"129,300.00",1,"129,300.00",4,1,1,1
6121,Data Engineer,"204,500.00",1,"204,500.00",4,1,1,1
6122,Data Engineer,"142,200.00",1,"142,200.00",4,1,1,1
6123,Data Engineer,"250,000.00",1,"250,000.00",4,1,1,1
6124,Data Engineer,"130,000.00",1,"130,000.00",4,1,1,1
6125,Business Intelligence Engineer,"210,000.00",1,"210,000.00",4,1,1,1
6126,Business Intelligence Engineer,"170,000.00",1,"170,000.00",4,1,1,1
6127,Analytics Engineer,"221,300.00",1,"221,300.00",4,1,1,1
6128,Analytics Engineer,"147,500.00",1,"147,500.00",4,1,1,1
6129,Data Scientist,"189,750.00",1,"189,750.00",4,1,1,1
6130,Data Scientist,"131,100.00",1,"131,100.00",4,1,1,1
6131,Data Science Manager,"299,500.00",1,"299,500.00",4,1,1,1
6132,Data Science Manager,"245,100.00",1,"245,100.00",4,1,1,1
6133,Data Engineer,"128,000.00",1,"128,000.00",4,2,1,1
6134,Data Engineer,"81,500.00",1,"81,500.00",4,2,1,1
6135,Data Engineer,"80,000.00",1,"80,000.00",4,3,1,1
6136,Data Engineer,"52,500.00",1,"52,500.00",4,3,1,1
6137,Research Scientist,"370,000.00",1,"370,000.00",4,1,1,1
6138,Research Scientist,"200,000.00",1,"200,000.00",4,1,1,1
6139,Data Engineer,"72,000.00",1,"72,000.00",4,2,3,37
6140,Data Engineer,"60,000.00",1,"60,000.00",4,2,3,37
6141,Data Scientist,"180,000.00",1,"180,000.00",4,1,3,1
6142,Data Scientist,"140,000.00",1,"140,000.00",4,1,3,1
6143,Data Analyst,"94,000.00",1,"94,000.00",4,1,1,1
6144,Data Analyst,"81,900.00",1,"81,900.00",4,1,1,1
6145,Analytics Engineer,"210,000.00",1,"210,000.00",4,1,3,1
6146,Analytics Engineer,"159,090.00",1,"159,090.00",4,1,3,1
6147,Machine Learning Engineer,"210,000.00",1,"210,000.00",4,1,1,1
6148,Machine Learning Engineer,"175,000.00",1,"175,000.00",4,1,1,1
6149,Data Analyst,"118,000.00",1,"118,000.00",4,1,3,1
6150,Data Analyst,"94,400.00",1,"94,400.00",4,1,3,1
6151,Data Architect,"150,000.00",1,"150,000.00",4,2,3,1
6152,Data Architect,"90,000.00",1,"90,000.00",4,2,3,1
6153,Data Scientist,"190,000.00",1,"190,000.00",4,2,3,2
6154,Data Scientist,"125,000.00",1,"125,000.00",4,2,3,2
6155,Data Engineer,"130,002.00",1,"130,002.00",4,3,3,1
6156,Data Engineer,"71,908.00",1,"71,908.00",4,3,3,1
6157,Data Analyst,"80,000.00",1,"80,000.00",4,2,1,1
6158,Data Analyst,"60,000.00",1,"60,000.00",4,2,1,1
6159,Data Engineer,"167,500.00",1,"167,500.00",4,2,1,1
6160,Data Engineer,"106,500.00",1,"106,500.00",4,2,1,1
6161,Business Intelligence Engineer,"202,800.00",1,"202,800.00",4,1,1,3
6162,Business Intelligence Engineer,"104,300.00",1,"104,300.00",4,1,1,3
6163,AI Scientist,"121,000.00",5,"81,838.00",4,2,3,36
6164,Compliance Data Analyst,"60,000.00",1,"60,000.00",4,3,3,3
6165,Data Engineer,"185,900.00",1,"185,900.00",4,1,1,1
6166,Data Engineer,"129,300.00",1,"129,300.00",4,1,1,1
6167,Data Analyst,"150,000.00",1,"150,000.00",4,1,1,1
6168,Data Analyst,"110,000.00",1,"110,000.00",4,1,1,1
6169,Data Scientist,"230,000.00",1,"230,000.00",4,1,3,1
6170,Data Scientist,"175,000.00",1,"175,000.00",4,1,3,1
6171,Machine Learning Scientist,"200,000.00",1,"200,000.00",4,1,1,1
6172,Machine Learning Scientist,"170,000.00",1,"170,000.00",4,1,1,1
6173,Data Scientist,"175,000.00",1,"175,000.00",4,1,3,1
6174,Data Scientist,"160,000.00",1,"160,000.00",4,1,3,1
6175,Data Scientist,"255,000.00",1,"255,000.00",4,1,1,1
6176,Data Scientist,"160,000.00",1,"160,000.00",4,1,1,1
6177,Analytics Engineer,"116,990.00",1,"116,990.00",4,1,3,1
6178,Analytics Engineer,"82,920.00",1,"82,920.00",4,1,3,1
6179,Data Engineer,"121,000.00",1,"121,000.00",4,1,1,1
6180,Data Engineer,"78,000.00",1,"78,000.00",4,1,1,1
6181,Analytics Engineer,"159,000.00",1,"159,000.00",4,1,3,1
6182,Analytics Engineer,"105,000.00",1,"105,000.00",4,1,3,1
6183,Applied Scientist,"309,400.00",1,"309,400.00",4,1,1,3
6184,Applied Scientist,"159,100.00",1,"159,100.00",4,1,1,3
6185,Research Scientist,"155,000.00",1,"155,000.00",4,2,1,1
6186,Research Scientist,"102,000.00",1,"102,000.00",4,2,1,1
6187,Research Scientist,"374,000.00",1,"374,000.00",4,1,1,1
6188,Research Scientist,"197,500.00",1,"197,500.00",4,1,1,1
6189,Applied Scientist,"260,000.00",1,"260,000.00",4,1,1,3
6190,Applied Scientist,"136,000.00",1,"136,000.00",4,1,1,3
6191,Data Scientist,"240,000.00",1,"240,000.00",4,1,1,1
6192,Data Scientist,"187,000.00",1,"187,000.00",4,1,1,1
6193,Applied Scientist,"20,000.00",1,"20,000.00",4,2,3,3
6194,Machine Learning Engineer,"210,000.00",1,"210,000.00",4,1,1,1
6195,Machine Learning Engineer,"190,000.00",1,"190,000.00",4,1,1,1
6196,Data Quality Analyst,"95,000.00",1,"95,000.00",4,2,1,1
6197,Data Quality Analyst,"70,000.00",1,"70,000.00",4,2,1,1
6198,Data Scientist,"195,000.00",1,"195,000.00",4,1,3,1
6199,Data Scientist,"119,000.00",1,"119,000.00",4,1,3,1
6200,Applied Scientist,"216,000.00",1,"216,000.00",4,1,1,1
6201,Applied Scientist,"184,000.00",1,"184,000.00",4,1,1,1
6202,Machine Learning Engineer,"200,000.00",1,"200,000.00",4,1,3,1
6203,Machine Learning Engineer,"160,000.00",1,"160,000.00",4,1,3,1
6204,Data Analyst,"80,000.00",1,"80,000.00",4,1,1,1
6205,Data Analyst,"70,000.00",1,"70,000.00",4,1,1,1
6206,Business Intelligence Engineer,"185,000.00",1,"185,000.00",4,1,1,3
6207,Business Intelligence Engineer,"79,600.00",1,"79,600.00",4,1,1,3
6208,Data Analyst,"60,000.00",3,"73,824.00",4,2,1,7
6209,Data Analyst,"50,000.00",3,"61,520.00",4,2,1,7
6210,Data Science Engineer,"266,450.00",1,"266,450.00",4,1,1,1
6211,Data Science Engineer,"177,700.00",1,"177,700.00",4,1,1,1
6212,Data Scientist,"245,000.00",1,"245,000.00",4,1,1,1
6213,Data Scientist,"185,000.00",1,"185,000.00",4,1,1,1
6214,Machine Learning Engineer,"247,500.00",1,"247,500.00",4,1,1,1
6215,Machine Learning Engineer,"172,200.00",1,"172,200.00",4,1,1,1
6216,Applied Scientist,"222,200.00",1,"222,200.00",4,1,1,3
6217,Applied Scientist,"136,000.00",1,"136,000.00",4,1,1,3
6218,Data Operations Specialist,"55,720.00",1,"55,720.00",4,1,3,1
6219,Data Operations Specialist,"50,700.00",1,"50,700.00",4,1,3,1
6220,Business Data Analyst,"56,000.00",1,"56,000.00",2,2,3,25
6221,Research Engineer,"370,000.00",1,"370,000.00",4,1,1,1
6222,Research Engineer,"200,000.00",1,"200,000.00",4,1,1,1
6223,Data Engineer,"196,000.00",1,"196,000.00",4,1,1,1
6224,Data Engineer,"121,000.00",1,"121,000.00",4,1,1,1
6225,Business Intelligence Engineer,"202,800.00",1,"202,800.00",4,1,1,3
6226,Business Intelligence Engineer,"104,300.00",1,"104,300.00",4,1,1,3
6227,Data Architect,"135,000.00",1,"135,000.00",4,2,1,1
6228,Data Architect,"115,000.00",1,"115,000.00",4,2,1,1
6229,Machine Learning Software Engineer,"302,000.00",1,"302,000.00",4,1,1,1
6230,Machine Learning Software Engineer,"189,000.00",1,"189,000.00",4,1,1,1
6231,Data Analyst,"65,000.00",1,"65,000.00",4,2,3,1
6232,Data Analyst,"55,000.00",1,"55,000.00",4,2,3,1
6233,Machine Learning Engineer,"220,000.00",1,"220,000.00",4,1,3,1
6234,Machine Learning Engineer,"170,000.00",1,"170,000.00",4,1,3,1
6235,Business Intelligence Engineer,"185,000.00",1,"185,000.00",4,1,1,3
6236,Business Intelligence Engineer,"79,600.00",1,"79,600.00",4,1,1,3
6237,Data Analyst,"110,000.00",1,"110,000.00",4,1,3,1
6238,Data Analyst,"75,000.00",1,"75,000.00",4,1,3,1
6239,BI Analyst,"150,000.00",1,"150,000.00",4,1,3,1
6240,BI Analyst,"93,000.00",1,"93,000.00",4,1,3,1
6241,Data Science Manager,"190,000.00",1,"190,000.00",3,1,3,3
6242,Data Engineer,"200,000.00",7,"46,565.00",4,1,3,46
6243,Machine Learning Engineer,"204,500.00",1,"204,500.00",4,1,1,1
6244,Machine Learning Engineer,"142,200.00",1,"142,200.00",4,1,1,1
6245,Decision Scientist,"204,500.00",1,"204,500.00",4,1,1,1
6246,Decision Scientist,"126,400.00",1,"126,400.00",4,1,1,1
6247,Machine Learning Engineer,"216,000.00",1,"216,000.00",4,1,3,1
6248,Machine Learning Engineer,"184,000.00",1,"184,000.00",4,1,3,1
6249,Data Analyst,"139,600.00",1,"139,600.00",4,1,1,1
6250,Data Analyst,"85,700.00",1,"85,700.00",4,1,1,1
6251,Data Science Consultant,"100,000.00",1,"100,000.00",4,2,3,1
6252,Data Scientist,"128,750.00",1,"128,750.00",4,2,1,1
6253,Data Scientist,"79,350.00",1,"79,350.00",4,2,1,1
6254,Data Manager,"60,000.00",3,"73,824.00",4,2,1,7
6255,Data Manager,"55,000.00",3,"67,672.00",4,2,1,7
6256,Data Scientist,"185,900.00",1,"185,900.00",4,1,1,1
6257,Data Scientist,"129,300.00",1,"129,300.00",4,1,1,1
6258,Analytics Engineer,"174,000.00",1,"174,000.00",4,1,3,1
6259,Analytics Engineer,"134,000.00",1,"134,000.00",4,1,3,1
6260,Research Engineer,"155,000.00",1,"155,000.00",4,2,1,1
6261,Research Engineer,"125,000.00",1,"125,000.00",4,2,1,1
6262,Business Intelligence Engineer,"185,000.00",1,"185,000.00",4,1,1,3
6263,Business Intelligence Engineer,"79,600.00",1,"79,600.00",4,1,1,3
6264,Data Engineer,"194,400.00",1,"194,400.00",4,1,3,1
6265,Data Engineer,"132,192.00",1,"132,192.00",4,1,3,1
6266,Machine Learning Engineer,"273,400.00",1,"273,400.00",4,1,3,1
6267,Machine Learning Engineer,"182,200.00",1,"182,200.00",4,1,3,1
6268,Data Analyst,"165,000.00",1,"165,000.00",4,2,1,13
6269,Data Analyst,"142,500.00",1,"142,500.00",4,2,1,13
6270,Data Scientist,"213,654.00",1,"213,654.00",4,1,1,7
6271,Data Scientist,"142,436.00",1,"142,436.00",4,1,1,7
6272,Data Engineer,"124,230.00",1,"124,230.00",4,1,3,1
6273,Data Engineer,"68,637.00",1,"68,637.00",4,1,3,1
6274,Data Engineer,"204,000.00",1,"204,000.00",4,2,3,1
6275,Data Engineer,"161,500.00",1,"161,500.00",4,2,3,1
6276,Machine Learning Engineer,"204,500.00",1,"204,500.00",4,1,1,1
6277,Machine Learning Engineer,"142,200.00",1,"142,200.00",4,1,1,1
6278,Decision Scientist,"185,900.00",1,"185,900.00",4,1,1,1
6279,Decision Scientist,"129,300.00",1,"129,300.00",4,1,1,1
6280,Research Scientist,"200,000.00",1,"200,000.00",4,2,1,1
6281,Research Scientist,"100,000.00",1,"100,000.00",4,2,1,1
6282,Applied Scientist,"260,000.00",1,"260,000.00",4,1,1,3
6283,Applied Scientist,"136,000.00",1,"136,000.00",4,1,1,3
6284,Data Scientist,"175,000.00",1,"175,000.00",4,1,1,1
6285,Data Scientist,"148,750.00",1,"148,750.00",4,1,1,1
6286,Machine Learning Engineer,"226,600.00",1,"226,600.00",4,1,1,1
6287,Machine Learning Engineer,"140,100.00",1,"140,100.00",4,1,1,1
6288,Data Scientist,"135,000.00",1,"135,000.00",4,1,3,1
6289,Data Scientist,"95,000.00",1,"95,000.00",4,1,3,1
6290,ML Engineer,"287,700.00",1,"287,700.00",4,1,1,3
6291,ML Engineer,"148,000.00",1,"148,000.00",4,1,1,3
6292,Data Scientist,"227,240.00",1,"227,240.00",4,1,3,1
6293,Data Scientist,"197,600.00",1,"197,600.00",4,1,3,1
6294,Data Scientist,"161,000.00",1,"161,000.00",4,1,3,1
6295,Data Scientist,"140,000.00",1,"140,000.00",4,1,3,1
6296,Machine Learning Engineer,"221,000.00",1,"221,000.00",4,1,1,1
6297,Machine Learning Engineer,"185,000.00",1,"185,000.00",4,1,1,1
6298,Data Scientist,"210,000.00",1,"210,000.00",4,1,1,1
6299,Data Scientist,"178,500.00",1,"178,500.00",4,1,1,1
6300,Machine Learning Engineer,"180,000.00",1,"180,000.00",4,2,3,1
6301,Machine Learning Engineer,"150,000.00",1,"150,000.00",4,2,3,1
6302,Analytics Engineer,"146,100.00",1,"146,100.00",4,2,1,7
6303,Analytics Engineer,"112,400.00",1,"112,400.00",4,2,1,7
6304,Data Analyst,"160,000.00",1,"160,000.00",4,1,3,1
6305,Data Analyst,"140,000.00",1,"140,000.00",4,1,3,1
6306,Data Architect,"70,000.00",3,"86,128.00",4,2,1,7
6307,Data Architect,"65,000.00",3,"79,976.00",4,2,1,7
6308,Machine Learning Engineer,"331,640.00",1,"331,640.00",4,1,1,1
6309,Machine Learning Engineer,"267,720.00",1,"267,720.00",4,1,1,1
6310,Data Engineer,"285,000.00",1,"285,000.00",4,1,1,1
6311,Data Engineer,"205,000.00",1,"205,000.00",4,1,1,1
6312,Computer Vision Engineer,"90,000.00",1,"90,000.00",4,3,3,1
6313,Data Analyst,"120,350.00",1,"120,350.00",4,1,1,1
6314,Data Analyst,"74,400.00",1,"74,400.00",4,1,1,1
6315,Data Engineer,"146,000.00",1,"146,000.00",4,1,1,1
6316,Data Engineer,"94,000.00",1,"94,000.00",4,1,1,1
